passport_id,region,revenue,group
134158393,Новосибирск,3971,0
136834745,Новосибирск,1032,1
141288377,Новосибирск,330,0
123890640,Новосибирск,1416,1
132471976,Новосибирск,472,1
142796094,Новосибирск,432,1
134445787,Новосибирск,4925,0
133049171,Новосибирск,576,1
123594933,Новосибирск,645,0
138523332,Новосибирск,3060,0
137324283,Новосибирск,350,0
138457142,Новосибирск,1032,1
133236267,Новосибирск,320,0
126697689,Новосибирск,700,0
135567251,Новосибирск,505,0
135031105,Новосибирск,472,1
143039536,Новосибирск,2064,1
135793935,Новосибирск,330,0
138640952,Новосибирск,2240,0
134304743,Новосибирск,541,1
131562775,Новосибирск,4656,1
134198667,Новосибирск,660,1
135090111,Новосибирск,660,1
123861015,Новосибирск,860,0
134230545,Новосибирск,680,1
141319277,Новосибирск,184,1
141245283,Новосибирск,2780,1
128501643,Новосибирск,387,1
134111449,Новосибирск,160,0
134207119,Новосибирск,157,1
142858966,Новосибирск,525,0
132430900,Новосибирск,297,1
132198429,Новосибирск,330,0
137229239,Новосибирск,157,1
125282314,Новосибирск,430,0
124603987,Новосибирск,1570,1
125908855,Новосибирск,175,0
124190700,Новосибирск,288,1
140265181,Новосибирск,330,0
142272918,Новосибирск,297,1
134306581,Новосибирск,157,1
138260687,Новосибирск,2348,0
132223731,Новосибирск,640,0
138572856,Новосибирск,135,1
133202491,Новосибирск,175,0
136929317,Новосибирск,432,1
134673667,Новосибирск,470,0
137287775,Новосибирск,288,1
138107683,Новосибирск,571,1
140304033,Новосибирск,508,1
131488719,Новосибирск,2589,1
133964307,Новосибирск,175,0
137380721,Новосибирск,320,0
138001159,Новосибирск,160,0
134917715,Новосибирск,5222,0
131639219,Новосибирск,175,0
133269533,Новосибирск,157,1
137396925,Новосибирск,4461,0
133327563,Новосибирск,315,1
133635661,Новосибирск,288,1
123612574,Новосибирск,14984,1
138655494,Новосибирск,5700,0
126463735,Новосибирск,297,1
141776191,Новосибирск,330,0
138793722,Новосибирск,454,1
141383277,Новосибирск,423,1
143069428,Новосибирск,144,1
143142838,Новосибирск,330,0
123533070,Новосибирск,215,0
137203861,Новосибирск,387,1
123920799,Новосибирск,2691,0
124105567,Новосибирск,900,0
138552050,Новосибирск,297,1
138370118,Новосибирск,525,0
131682299,Новосибирск,1356,1
133333105,Новосибирск,330,0
142602606,Новосибирск,288,1
141285675,Новосибирск,590,0
143073166,Новосибирск,297,1
136970231,Новосибирск,2599,0
140694257,Новосибирск,464,1
133863393,Новосибирск,576,1
141457933,Новосибирск,309,1
142590734,Новосибирск,1050,0
142140168,Новосибирск,4760,1
133271475,Новосибирск,160,0
136688331,Новосибирск,351,1
133216245,Новосибирск,5198,1
142812710,Новосибирск,193,1
127075083,Новосибирск,144,1
132942839,Новосибирск,576,1
133591233,Новосибирск,144,1
128442873,Новосибирск,4346,1
133646539,Новосибирск,288,1
141665429,Новосибирск,700,0
143076770,Новосибирск,330,0
138444522,Новосибирск,330,0
123592390,Новосибирск,3599,0
124233807,Новосибирск,225,1
134493897,Новосибирск,157,1
131673267,Новосибирск,315,1
127193325,Новосибирск,3970,0
131758785,Новосибирск,1840,1
141255959,Новосибирск,1092,1
138245857,Новосибирск,900,0
136325909,Новосибирск,860,0
135380321,Новосибирск,1032,1
142142352,Новосибирск,297,1
132856597,Новосибирск,2173,0
125030358,Новосибирск,144,1
140443937,Новосибирск,1062,1
137785355,Новосибирск,387,1
138475566,Новосибирск,2173,1
135296651,Новосибирск,350,0
138206735,Новосибирск,1800,1
124321546,Новосибирск,215,0
140830245,Новосибирск,860,0
126275559,Новосибирск,1205,0
126924833,Новосибирск,410,0
138821402,Новосибирск,297,1
138177195,Новосибирск,5628,1
137531769,Новосибирск,2958,1
128787407,Новосибирск,144,1
134709973,Новосибирск,288,1
142514042,Новосибирск,157,1
133455391,Новосибирск,350,0
132867339,Новосибирск,300,0
143030682,Новосибирск,5652,0
136730623,Новосибирск,1788,1
142405410,Новосибирск,3203,1
140904827,Новосибирск,2355,1
133897441,Новосибирск,387,1
142868930,Новосибирск,344,0
133983619,Новосибирск,157,1
138457180,Новосибирск,215,0
135662177,Новосибирск,940,0
137012915,Новосибирск,330,0
137489363,Новосибирск,660,0
140102328,Новосибирск,780,0
133669489,Новосибирск,1362,1
138278795,Новосибирск,430,0
142903046,Новосибирск,18260,1
132980303,Новосибирск,144,1
136298615,Новосибирск,330,0
141292049,Новосибирск,320,0
133946669,Новосибирск,576,1
142576432,Новосибирск,1212,1
142642382,Новосибирск,1760,0
142888478,Новосибирск,1032,1
123515805,Новосибирск,350,0
133002655,Новосибирск,297,1
123493726,Новосибирск,464,1
134954053,Новосибирск,175,0
133067401,Новосибирск,1050,1
135517435,Новосибирск,430,0
143109320,Новосибирск,3914,0
136965727,Новосибирск,350,0
137705403,Новосибирск,175,0
133051815,Новосибирск,4220,1
138021087,Новосибирск,1626,1
141742405,Новосибирск,175,0
135831019,Новосибирск,175,0
135224443,Новосибирск,3971,1
132437928,Новосибирск,1332,1
134492153,Новосибирск,288,1
142191074,Новосибирск,540,1
137469597,Новосибирск,135,1
140513189,Новосибирск,315,1
139895992,Новосибирск,430,0
134290551,Новосибирск,1050,0
127223103,Новосибирск,4642,0
126247539,Новосибирск,175,0
133664823,Новосибирск,160,0
125094996,Новосибирск,309,1
137312211,Новосибирск,10600,1
140073526,Новосибирск,660,0
134861971,Новосибирск,860,0
134404781,Новосибирск,1585,0
124163969,Новосибирск,205,0
138468266,Новосибирск,350,0
132697072,Новосибирск,645,0
135354365,Новосибирск,315,1
123763821,Новосибирск,450,1
142140620,Новосибирск,423,1
132583794,Новосибирск,1800,1
132641970,Новосибирск,175,0
143042994,Новосибирск,423,1
137680641,Новосибирск,2372,1
136186901,Новосибирск,1590,0
134100575,Новосибирск,175,0
143006998,Новосибирск,430,0
134427365,Новосибирск,1660,0
123669668,Новосибирск,840,1
134033737,Новосибирск,160,0
139803772,Новосибирск,423,1
138340986,Новосибирск,700,0
141988110,Новосибирск,193,1
135078797,Новосибирск,20311,1
132991139,Новосибирск,835,0
136355735,Новосибирск,800,0
135354503,Новосибирск,860,0
141092067,Новосибирск,175,0
123611533,Новосибирск,175,0
134667807,Новосибирск,990,0
140598173,Новосибирск,936,1
134212569,Новосибирск,350,0
126781749,Новосибирск,5950,1
136387489,Новосибирск,288,1
138362664,Новосибирск,4346,1
133884471,Новосибирск,2173,1
128821847,Новосибирск,1032,1
141082863,Новосибирск,344,0
135176799,Новосибирск,135,1
134613439,Новосибирск,1254,1
140935395,Новосибирск,157,1
128187447,Новосибирск,157,1
136619583,Новосибирск,1512,1
133997331,Новосибирск,135,1
137293307,Новосибирск,4529,1
131680069,Новосибирск,387,1
141624955,Новосибирск,1320,1
131953895,Новосибирск,1398,1
142944920,Новосибирск,175,0
128828287,Новосибирск,642,0
124171532,Новосибирск,270,1
132815398,Новосибирск,454,1
138029445,Новосибирск,315,1
143017566,Новосибирск,387,1
137718651,Новосибирск,1675,0
139817304,Новосибирск,1002,1
137448555,Новосибирск,2350,0
137513853,Новосибирск,2310,1
138174625,Новосибирск,315,1
142058340,Новосибирск,1338,1
137723159,Новосибирск,175,0
123495066,Новосибирск,28512,1
134289697,Новосибирск,297,1
143012662,Новосибирск,215,0
141155933,Новосибирск,525,0
142250262,Новосибирск,1610,1
137197757,Новосибирск,320,0
138713832,Новосибирск,1020,0
132734204,Новосибирск,7889,1
139889974,Новосибирск,172,0
141471551,Новосибирск,3190,0
134839257,Новосибирск,2150,0
126650109,Новосибирск,1315,0
123906943,Новосибирск,160,0
133467343,Новосибирск,481,1
132448258,Новосибирск,960,0
136348793,Новосибирск,18635,0
139995008,Новосибирск,144,1
135775061,Новосибирск,297,1
132973097,Новосибирск,135,1
137462493,Новосибирск,525,0
132792128,Новосибирск,193,1
125001914,Новосибирск,172,0
131997609,Новосибирск,1905,1
142522748,Новосибирск,472,1
138248253,Новосибирск,315,1
142836178,Новосибирск,430,0
123514875,Новосибирск,193,1
136576723,Новосибирск,516,0
133860453,Новосибирск,454,1
129213575,Новосибирск,1644,1
136752729,Новосибирск,430,0
136838607,Новосибирск,390,0
142067662,Новосибирск,1275,0
132491806,Новосибирск,144,1
125843223,Новосибирск,1334,1
134279121,Новосибирск,1290,0
131685547,Новосибирск,940,0
140379811,Новосибирск,205,0
123500635,Новосибирск,1260,0
132578412,Новосибирск,423,1
138012913,Новосибирск,297,1
132997421,Новосибирск,860,0
123858127,Новосибирск,8425,1
129146049,Новосибирск,1254,1
141302225,Новосибирск,875,0
141931699,Новосибирск,315,1
141743037,Новосибирск,4346,1
131863231,Новосибирск,387,1
124109050,Новосибирск,950,0
135138611,Новосибирск,1740,0
136355923,Новосибирск,4310,1
128830499,Новосибирск,184,1
138802242,Новосибирск,430,0
125513732,Новосибирск,525,0
142089578,Новосибирск,525,0
135124305,Новосибирск,144,1
143094084,Новосибирск,288,1
142211672,Новосибирск,157,1
135913595,Новосибирск,387,1
136685929,Новосибирск,175,0
127744929,Новосибирск,175,0
133005235,Новосибирск,380,0
124090249,Новосибирск,2150,0
137582699,Новосибирск,175,0
132346804,Новосибирск,645,0
137928525,Новосибирск,144,1
142129014,Новосибирск,860,0
133404961,Новосибирск,175,0
138176595,Новосибирск,144,1
135737567,Новосибирск,160,0
132571890,Новосибирск,565,0
131052697,Новосибирск,1880,1
125508466,Новосибирск,576,1
130892497,Новосибирск,3960,0
135612413,Новосибирск,2173,1
142516300,Новосибирск,3580,1
127260723,Новосибирск,525,0
133593761,Новосибирск,472,1
132501546,Новосибирск,330,0
128438573,Новосибирск,315,1
136029497,Новосибирск,2173,1
127991925,Новосибирск,590,0
135286471,Новосибирск,3720,1
123943636,Новосибирск,288,1
128712469,Новосибирск,864,1
140644145,Новосибирск,1032,1
142141800,Новосибирск,175,0
142963470,Новосибирск,309,1
140056654,Новосибирск,1582,0
126823377,Новосибирск,7514,1
133526883,Новосибирск,840,1
124162801,Новосибирск,160,0
133012957,Новосибирск,330,0
124402138,Новосибирск,472,1
132217597,Новосибирск,350,0
132425648,Новосибирск,387,1
123609991,Новосибирск,160,0
133517271,Новосибирск,175,0
124626555,Новосибирск,1690,1
137761271,Новосибирск,350,0
123835692,Новосибирск,160,0
142459998,Новосибирск,430,0
141846095,Новосибирск,470,0
142678978,Новосибирск,1656,1
133961065,Новосибирск,315,1
138783324,Новосибирск,175,0
123697938,Новосибирск,1930,0
135881053,Новосибирск,555,0
142771428,Новосибирск,144,1
142362838,Новосибирск,315,1
141136363,Новосибирск,205,0
142976196,Новосибирск,4642,0
142074886,Новосибирск,144,1
133908639,Новосибирск,3069,0
123596970,Новосибирск,309,1
123619355,Новосибирск,1002,1
140794081,Новосибирск,1260,1
132753390,Новосибирск,175,0
131566539,Новосибирск,157,1
134041823,Новосибирск,3970,1
142731298,Новосибирск,175,0
131851003,Новосибирск,157,1
141519979,Новосибирск,390,0
139939426,Новосибирск,860,0
128803293,Новосибирск,688,0
141545123,Новосибирск,576,1
132827944,Новосибирск,144,1
133499027,Новосибирск,369,1
133121793,Новосибирск,288,1
123779229,Новосибирск,2295,0
134900425,Новосибирск,4708,1
140344269,Новосибирск,330,0
133112837,Новосибирск,330,0
137956085,Новосибирск,5060,0
141422411,Новосибирск,180,0
137405415,Новосибирск,522,1
142688830,Новосибирск,900,1
124444545,Новосибирск,505,0
138674942,Новосибирск,297,1
134647273,Новосибирск,215,0
129417641,Новосибирск,1770,1
136155629,Новосибирск,160,0
142375568,Новосибирск,660,0
123585226,Новосибирск,298,1
138403796,Новосибирск,470,0
137488743,Новосибирск,390,0
136576697,Новосибирск,1010,0
133156543,Новосибирск,1330,0
142235422,Новосибирск,445,1
123698416,Новосибирск,157,1
132737368,Новосибирск,144,1
135582277,Новосибирск,472,1
132429374,Новосибирск,535,0
140686499,Новосибирск,1130,0
137066881,Новосибирск,350,0
137396293,Новосибирск,522,1
128289435,Новосибирск,1098,1
142638550,Новосибирск,17235,0
132208915,Новосибирск,900,1
142793466,Новосибирск,144,1
132759288,Новосибирск,2870,1
142954072,Новосибирск,369,1
138312761,Новосибирск,2691,1
135806989,Новосибирск,297,1
138003523,Новосибирск,3950,1
138553252,Новосибирск,315,1
133474259,Новосибирск,1175,0
138118831,Новосибирск,1115,0
137395005,Новосибирск,175,0
134331437,Новосибирск,330,0
142211604,Новосибирск,410,0
131898595,Новосибирск,516,0
135629063,Новосибирск,2173,0
135272513,Новосибирск,175,0
140333213,Новосибирск,288,1
137021221,Новосибирск,160,0
138322795,Новосибирск,330,0
137464389,Новосибирск,154,1
136169217,Новосибирск,154,1
140867991,Новосибирск,297,1
134241081,Новосибирск,1290,1
140568785,Новосибирск,157,1
123517452,Новосибирск,154,1
135891905,Новосибирск,160,0
123664608,Новосибирск,35342,1
140364001,Новосибирск,472,1
142119696,Новосибирск,315,1
124181225,Новосибирск,154,1
133281955,Новосибирск,470,0
123661964,Новосибирск,2655,0
124960972,Новосибирск,2691,0
129791645,Новосибирск,9585,0
135668779,Новосибирск,1585,1
142924836,Новосибирск,590,0
142895232,Новосибирск,144,1
140425887,Новосибирск,580,1
141756037,Новосибирск,184,1
123523595,Новосибирск,154,1
136836439,Новосибирск,175,0
135121795,Новосибирск,157,1
136514867,Новосибирск,1770,0
140134904,Новосибирск,640,0
133073763,Новосибирск,494,0
142915572,Новосибирск,688,0
123922498,Новосибирск,320,0
141287745,Новосибирск,840,1
134746807,Новосибирск,472,1
124107394,Новосибирск,157,1
143036850,Новосибирск,315,1
139965756,Новосибирск,52103,1
137924701,Новосибирск,350,0
135687257,Новосибирск,297,1
132582096,Новосибирск,1770,1
136287279,Новосибирск,5353,1
131626339,Новосибирск,2175,0
142298332,Новосибирск,24206,1
123683355,Новосибирск,576,1
139804360,Новосибирск,157,1
136504699,Новосибирск,215,0
138230703,Новосибирск,450,0
143063650,Новосибирск,430,0
123811726,Новосибирск,9895,1
135692621,Новосибирск,175,0
140063996,Новосибирск,160,0
140784407,Новосибирск,330,0
124186407,Новосибирск,4420,1
132746000,Новосибирск,525,0
135308217,Новосибирск,144,1
131056027,Новосибирск,369,1
143070596,Новосибирск,297,1
134993005,Новосибирск,4732,1
142774958,Новосибирск,480,0
133615831,Новосибирск,700,0
135790613,Новосибирск,1806,1
141220255,Новосибирск,790,0
138754566,Новосибирск,410,0
133554061,Новосибирск,1146,1
142222694,Новосибирск,1032,1
138664254,Новосибирск,1892,1
134845977,Новосибирск,885,0
127573393,Новосибирск,2783,1
135013629,Новосибирск,320,0
142385908,Новосибирск,297,1
140870263,Новосибирск,1505,0
125768753,Новосибирск,900,1
135959249,Новосибирск,175,0
141137629,Новосибирск,1075,0
132614916,Новосибирск,750,0
131462309,Новосибирск,454,1
133561353,Новосибирск,472,1
143100648,Новосибирск,660,1
137569539,Новосибирск,860,0
134509635,Новосибирск,157,1
140168277,Новосибирск,660,1
138820248,Новосибирск,432,1
135207289,Новосибирск,855,0
139977544,Новосибирск,8170,1
123957669,Новосибирск,480,0
141754289,Новосибирск,1225,0
142935730,Новосибирск,750,0
134234769,Новосибирск,472,1
140360345,Новосибирск,157,1
142406680,Новосибирск,860,0
136443071,Новосибирск,500,0
123467466,Новосибирск,1170,0
142652382,Новосибирск,297,1
123851009,Новосибирск,9180,0
131539305,Новосибирск,344,0
143114940,Новосибирск,297,1
135430857,Новосибирск,2589,1
140054632,Новосибирск,319,1
126113953,Новосибирск,1785,0
123993066,Новосибирск,2691,1
131458369,Новосибирск,154,1
141211105,Новосибирск,1355,0
135204659,Новосибирск,205,0
123727078,Новосибирск,1942,1
133963861,Новосибирск,175,0
135973703,Новосибирск,4346,1
133977405,Новосибирск,157,1
136689443,Новосибирск,1716,1
137903479,Новосибирск,1440,0
134145149,Новосибирск,580,0
141503603,Новосибирск,3975,0
132934623,Новосибирск,225,1
139957766,Новосибирск,580,0
136317595,Новосибирск,531,1
141467831,Новосибирск,1500,1
133073885,Новосибирск,144,1
126557655,Новосибирск,369,1
123931673,Новосибирск,387,1
140448463,Новосибирск,450,1
141422955,Новосибирск,387,1
142416894,Новосибирск,8610,1
140415319,Новосибирск,157,1
128141977,Новосибирск,320,0
131436215,Новосибирск,150,0
123931575,Новосибирск,350,0
123917873,Новосибирск,1650,0
123578788,Новосибирск,1819,1
132895755,Новосибирск,525,0
128014647,Новосибирск,350,0
131492935,Новосибирск,387,1
140839881,Новосибирск,144,1
131848433,Новосибирск,205,0
123625161,Новосибирск,2783,0
133995403,Новосибирск,1662,1
134208405,Новосибирск,175,0
142968830,Новосибирск,157,1
133769583,Новосибирск,660,0
142898848,Новосибирск,160,0
126059633,Новосибирск,470,0
137526887,Новосибирск,1416,1
138524784,Новосибирск,350,0
126490583,Новосибирск,390,0
138296207,Новосибирск,1045,0
140932813,Новосибирск,330,0
133159021,Новосибирск,1050,1
135600439,Новосибирск,175,0
135773723,Новосибирск,1128,1
134370999,Новосибирск,297,1
137357997,Новосибирск,157,1
138194661,Новосибирск,157,1
140283301,Новосибирск,835,0
132608124,Новосибирск,3610,0
135361019,Новосибирск,330,0
138592064,Новосибирск,297,1
142780382,Новосибирск,660,1
142203182,Новосибирск,5998,0
142710022,Новосибирск,1615,1
126155343,Новосибирск,175,0
139835570,Новосибирск,430,0
138627504,Новосибирск,297,1
127123623,Новосибирск,288,1
142876748,Новосибирск,505,0
143036684,Новосибирск,157,1
141543151,Новосибирск,350,0
123482892,Новосибирск,965,0
132242192,Новосибирск,1570,1
125877885,Новосибирск,157,1
141719081,Новосибирск,555,0
136643625,Новосибирск,525,0
136384481,Новосибирск,144,1
142042578,Новосибирск,320,0
134479487,Новосибирск,4630,1
135053629,Новосибирск,5198,1
143047260,Новосибирск,660,0
140315061,Новосибирск,430,0
133564565,Новосибирск,315,1
140308103,Новосибирск,1165,0
141531351,Новосибирск,1032,1
141028419,Новосибирск,157,1
124702862,Новосибирск,505,0
133575201,Новосибирск,2040,1
143142384,Новосибирск,330,0
123642350,Новосибирск,1560,0
133407553,Новосибирск,225,1
128436463,Новосибирск,350,0
133039565,Новосибирск,157,1
141123525,Новосибирск,387,1
132177341,Новосибирск,184,1
140381829,Новосибирск,215,0
135052455,Новосибирск,660,0
124210138,Новосибирск,387,1
142257406,Новосибирск,1032,1
123594334,Новосибирск,160,0
136284713,Новосибирск,1320,0
135167777,Новосибирск,390,0
137885201,Новосибирск,160,0
123984919,Новосибирск,270,1
131949151,Новосибирск,157,1
133254175,Новосибирск,350,0
132651508,Новосибирск,15172,0
138334916,Новосибирск,175,0
138608614,Новосибирск,525,0
137855865,Новосибирск,175,0
135098595,Новосибирск,4369,0
124953748,Новосибирск,160,0
133062955,Новосибирск,144,1
123494948,Новосибирск,405,1
124027361,Новосибирск,1152,1
141121575,Новосибирск,4828,1
135887007,Новосибирск,1338,1
142251526,Новосибирск,350,0
141355715,Новосибирск,330,0
125158452,Новосибирск,2620,1
142468964,Новосибирск,454,1
142968724,Новосибирск,1050,1
123468331,Новосибирск,645,0
124060281,Новосибирск,350,0
131668765,Новосибирск,990,0
141717333,Новосибирск,580,1
142985288,Новосибирск,660,0
132746316,Новосибирск,5198,0
133166303,Новосибирск,322,0
131587571,Новосибирск,470,0
126163641,Новосибирск,4381,1
123514723,Новосибирск,580,1
124160142,Новосибирск,2655,1
137885953,Новосибирск,1770,1
132747986,Новосибирск,2135,1
128788829,Новосибирск,157,1
134468331,Новосибирск,157,1
125071940,Новосибирск,160,0
132997557,Новосибирск,1032,1
143084366,Новосибирск,330,0
135925097,Новосибирск,1212,1
129534339,Новосибирск,525,0
132893439,Новосибирск,660,1
138370636,Новосибирск,270,1
142987640,Новосибирск,387,1
135663921,Новосибирск,1505,0
132998683,Новосибирск,330,0
124262540,Новосибирск,193,1
137446401,Новосибирск,380,0
134099993,Новосибирск,1080,0
137960525,Новосибирск,1722,1
142784080,Новосибирск,315,1
135346629,Новосибирск,942,1
142512820,Новосибирск,5000,0
142801292,Новосибирск,175,0
139950968,Новосибирск,585,0
127175827,Новосибирск,525,0
137405597,Новосибирск,505,0
134039837,Новосибирск,350,0
131061887,Новосибирск,2655,0
143069912,Новосибирск,785,0
127498233,Новосибирск,6040,0
135241687,Новосибирск,430,0
143040028,Новосибирск,2460,0
124178310,Новосибирск,320,0
136201735,Новосибирск,157,1
135260863,Новосибирск,860,0
140760487,Новосибирск,1032,1
125229586,Новосибирск,1628,1
136983539,Новосибирск,590,0
135315561,Новосибирск,175,0
138291713,Новосибирск,4923,0
124612965,Новосибирск,1290,0
128718483,Новосибирск,576,1
136173105,Новосибирск,350,0
131556875,Новосибирск,18084,0
133720913,Новосибирск,144,1
142408832,Новосибирск,4656,0
139979902,Новосибирск,3180,0
124755402,Новосибирск,350,0
132127805,Новосибирск,2070,1
135365147,Новосибирск,320,0
135180131,Новосибирск,144,1
142603500,Новосибирск,940,0
124416304,Новосибирск,2599,1
136959661,Новосибирск,157,1
142494318,Новосибирск,928,1
124055792,Новосибирск,144,1
136083825,Новосибирск,1050,0
137109117,Новосибирск,315,1
142217444,Новосибирск,3335,1
138388122,Новосибирск,1165,0
133874465,Новосибирск,288,1
135282947,Новосибирск,2270,0
124080364,Новосибирск,3085,1
141478669,Новосибирск,157,1
131624097,Новосибирск,328,1
132844701,Новосибирск,505,0
137568221,Новосибирск,315,1
141968224,Новосибирск,184,1
136486845,Новосибирск,315,1
140793705,Новосибирск,1605,1
143003316,Новосибирск,175,0
136277891,Новосибирск,5930,1
134745307,Новосибирск,175,0
132741224,Новосибирск,3100,0
124136936,Новосибирск,5222,1
143106548,Новосибирск,430,0
132219195,Новосибирск,157,1
135542797,Новосибирск,157,1
125831829,Новосибирск,790,0
132257106,Новосибирск,9846,1
136532959,Новосибирск,387,1
135107951,Новосибирск,2759,0
133126509,Новосибирск,351,1
124091324,Новосибирск,472,1
133099907,Новосибирск,144,1
131958739,Новосибирск,1668,1
134686163,Новосибирск,144,1
132799738,Новосибирск,5358,1
142316788,Новосибирск,2655,1
135807193,Новосибирск,1062,1
123466024,Новосибирск,288,1
126276753,Новосибирск,500,0
133173439,Новосибирск,350,0
134965141,Новосибирск,387,1
135632747,Новосибирск,175,0
133270039,Новосибирск,432,1
134389701,Новосибирск,1026,1
138179067,Новосибирск,205,0
123601740,Новосибирск,2580,1
129143949,Новосибирск,350,0
137904263,Новосибирск,1332,1
133554907,Новосибирск,184,1
132446480,Новосибирск,1032,1
131625497,Новосибирск,1032,1
135447075,Новосибирск,172,0
133009945,Новосибирск,205,0
123542242,Новосибирск,387,1
135469067,Новосибирск,5222,1
142440592,Новосибирск,9432,1
142668954,Новосибирск,472,1
138641602,Новосибирск,1100,0
133604715,Новосибирск,2173,0
131460569,Новосибирск,640,0
132932841,Новосибирск,580,1
140977259,Новосибирск,2655,1
138807790,Новосибирск,160,0
123573887,Новосибирск,3845,1
134649175,Новосибирск,2240,0
124183044,Новосибирск,1000,0
141146933,Новосибирск,840,1
123848961,Новосибирск,464,1
143015310,Новосибирск,700,0
142057404,Новосибирск,309,1
126668621,Новосибирск,215,0
134655971,Новосибирск,175,0
126936355,Новосибирск,172,0
124500081,Новосибирск,7520,0
137311465,Новосибирск,225,1
135409261,Новосибирск,288,1
141770175,Новосибирск,184,1
141263973,Новосибирск,430,0
140881849,Новосибирск,2295,1
132369952,Новосибирск,157,1
134025065,Новосибирск,1355,0
123954937,Новосибирск,1785,0
141646687,Новосибирск,144,1
140020830,Новосибирск,2465,0
143038354,Новосибирск,454,1
133633481,Новосибирск,472,1
131898699,Новосибирск,144,1
142572416,Новосибирск,1575,1
140959175,Новосибирск,553,1
141309131,Новосибирск,1290,0
129521879,Новосибирск,2300,1
135092901,Новосибирск,144,1
132705478,Новосибирск,454,1
141286869,Новосибирск,350,0
139840324,Новосибирск,320,0
134313117,Новосибирск,342,1
133776297,Новосибирск,840,1
134157211,Новосибирск,1602,1
128962869,Новосибирск,2660,1
123481220,Новосибирск,3870,0
132151787,Новосибирск,2173,0
140148335,Новосибирск,387,1
136064711,Новосибирск,144,1
133043519,Новосибирск,2589,0
123887730,Новосибирск,154,1
135520809,Новосибирск,660,1
143106222,Новосибирск,9284,1
138698834,Новосибирск,11434,1
136735225,Новосибирск,387,1
142252032,Новосибирск,193,1
139949438,Новосибирск,297,1
136436055,Новосибирск,154,1
134939203,Новосибирск,470,0
134703987,Новосибирск,297,1
133566613,Новосибирск,175,0
140516701,Новосибирск,3515,0
140505489,Новосибирск,1165,0
124016445,Новосибирск,193,1
137344387,Новосибирск,157,1
138171139,Новосибирск,175,0
125418938,Новосибирск,4965,1
143088598,Новосибирск,1776,1
125365804,Новосибирск,2710,0
135291899,Новосибирск,1230,1
140612031,Новосибирск,2240,1
134383497,Новосибирск,315,1
124639732,Новосибирск,320,0
135198933,Новосибирск,3796,1
142712034,Новосибирск,350,0
135549575,Новосибирск,193,1
132543504,Новосибирск,1818,1
124751220,Новосибирск,4780,0
125955325,Новосибирск,580,1
131818929,Новосибирск,760,0
135599963,Новосибирск,157,1
137716333,Новосибирск,3030,1
141956865,Новосибирск,175,0
127894617,Новосибирск,160,0
123589928,Новосибирск,300,0
141941007,Новосибирск,1290,0
132643028,Новосибирск,1128,1
124350674,Новосибирск,315,1
131640255,Новосибирск,1115,0
134495527,Новосибирск,470,0
137791561,Новосибирск,3644,0
133982487,Новосибирск,1010,0
138106671,Новосибирск,700,0
123711143,Новосибирск,320,0
140832203,Новосибирск,350,0
133808869,Новосибирск,2012,1
142418012,Новосибирск,315,1
134014727,Новосибирск,660,0
142974936,Новосибирск,2665,0
140977093,Новосибирск,350,0
133336019,Новосибирск,387,1
134999921,Новосибирск,157,1
138599164,Новосибирск,1032,1
123730874,Новосибирск,135,1
133756377,Новосибирск,330,0
123534508,Новосибирск,2175,0
135656757,Новосибирск,175,0
135948479,Новосибирск,580,0
142754568,Новосибирск,2270,0
124014773,Новосибирск,470,0
133860737,Новосибирск,175,0
138261433,Новосибирск,5882,0
134621441,Новосибирск,1800,0
141989308,Новосибирск,1188,1
140729035,Новосибирск,576,1
142782628,Новосибирск,330,0
142718898,Новосибирск,387,1
142612360,Новосибирск,1032,1
132234890,Новосибирск,350,0
133138489,Новосибирск,1000,0
136230103,Новосибирск,157,1
137945907,Новосибирск,330,0
142806566,Новосибирск,541,1
142279942,Новосибирск,160,0
133919755,Новосибирск,175,0
135504553,Новосибирск,315,1
137708009,Новосибирск,454,1
140018860,Новосибирск,430,0
135535263,Новосибирск,6205,0
139892104,Новосибирск,1225,0
134048775,Новосибирск,250,0
143016024,Новосибирск,2070,1
132485050,Новосибирск,157,1
138814842,Новосибирск,825,1
142483624,Новосибирск,1195,0
134067059,Новосибирск,885,0
136932299,Новосибирск,505,0
143081238,Новосибирск,3155,0
132132683,Новосибирск,1760,1
132722578,Новосибирск,1692,1
143043916,Новосибирск,157,1
137495207,Новосибирск,315,1
143018124,Новосибирск,157,1
129832591,Новосибирск,630,0
133294115,Новосибирск,135,1
127464153,Новосибирск,315,1
134468571,Новосибирск,288,1
142094396,Новосибирск,430,0
143091366,Новосибирск,660,1
131951743,Новосибирск,144,1
142503796,Новосибирск,1032,1
134943723,Новосибирск,3445,1
134874997,Новосибирск,660,0
126393695,Новосибирск,150,0
143028792,Новосибирск,144,1
137180873,Новосибирск,175,0
139953848,Новосибирск,4005,0
137934261,Новосибирск,157,1
131743423,Новосибирск,157,1
137823463,Новосибирск,297,1
133796813,Новосибирск,297,1
137569271,Новосибирск,288,1
123828833,Новосибирск,193,1
123466823,Новосибирск,3796,1
123463976,Новосибирск,21855,1
128620473,Новосибирск,895,0
132330140,Новосибирск,430,0
123868528,Новосибирск,8678,0
142854152,Новосибирск,330,0
133138191,Новосибирск,297,1
123924656,Новосибирск,160,0
142662002,Новосибирск,454,1
